games                                      ,country ,sport ,gold ,silver ,bronze ,men ,women
2004_athens_paralympics                    ,KOR     ,P-FB  ,   0 ,     0 ,     0 ,  8 ,    0
2004_athens_paralympics                    ,ESP     ,P-FB  ,   0 ,     0 ,     1 ,  8 ,    0
2004_athens_paralympics                    ,ARG     ,P-BO  ,   0 ,     0 ,     0 ,  3 ,    2
2004_athens_paralympics                    ,AUT     ,P-BO  ,   0 ,     0 ,     0 ,  3 ,    1
2004_athens_paralympics                    ,CAN     ,P-BO  ,   1 ,     0 ,     1 ,  5 ,    3
2004_athens_paralympics                    ,CZE     ,P-BO  ,   0 ,     0 ,     0 ,  2 ,    0
2004_athens_paralympics                    ,DEN     ,P-BO  ,   0 ,     0 ,     0 ,  3 ,    1
2004_athens_paralympics                    ,GBR     ,P-BO  ,   0 ,     0 ,     0 ,  2 ,    2
2004_athens_paralympics                    ,GRE     ,P-BO  ,   0 ,     0 ,     0 ,  2 ,    2
2004_athens_paralympics                    ,HKG     ,P-BO  ,   2 ,     0 ,     0 ,  4 ,    2
2004_athens_paralympics                    ,HUN     ,P-BO  ,   0 ,     0 ,     1 ,  2 ,    0
2004_athens_paralympics                    ,IRL     ,P-BO  ,   0 ,     0 ,     0 ,  4 ,    2
2004_athens_paralympics                    ,KOR     ,P-BO  ,   1 ,     0 ,     1 ,  2 ,    0
2004_athens_paralympics                    ,NZL     ,P-BO  ,   0 ,     1 ,     0 ,  6 ,    0
2004_athens_paralympics                    ,NOR     ,P-BO  ,   0 ,     1 ,     0 ,  3 ,    1
2004_athens_paralympics                    ,POR     ,P-BO  ,   2 ,     3 ,     1 ,  8 ,    1
2004_athens_paralympics                    ,SVK     ,P-BO  ,   0 ,     0 ,     0 ,  2 ,    0
2004_athens_paralympics                    ,ESP     ,P-BO  ,   1 ,     2 ,     2 ,  8 ,    1
2004_athens_paralympics                    ,THA     ,P-BO  ,   0 ,     0 ,     1 ,  2 ,    2
2004_athens_paralympics                    ,USA     ,P-BO  ,   0 ,     0 ,     0 ,  3 ,    0
2004_athens_paralympics                    ,ARG     ,P-FT  ,   0 ,     0 ,     0 , 12 ,    0
2004_athens_paralympics                    ,BRA     ,P-FT  ,   0 ,     1 ,     0 , 12 ,    0
2004_athens_paralympics                    ,IRI     ,P-FT  ,   0 ,     0 ,     0 , 11 ,    0
2004_athens_paralympics                    ,IRL     ,P-FT  ,   0 ,     0 ,     0 , 12 ,    0
2004_athens_paralympics                    ,NED     ,P-FT  ,   0 ,     0 ,     0 , 12 ,    0
2004_athens_paralympics                    ,RUS     ,P-FT  ,   0 ,     0 ,     1 , 12 ,    0
2004_athens_paralympics                    ,UKR     ,P-FT  ,   1 ,     0 ,     0 , 12 ,    0
2004_athens_paralympics                    ,USA     ,P-FT  ,   0 ,     0 ,     0 , 12 ,    0
2004_athens_paralympics                    ,AFG     ,P-CR  ,   0 ,     0 ,     0 ,  1 ,    0
2004_athens_paralympics                    ,ARG     ,P-CR  ,   0 ,     0 ,     1 ,  1 ,    0
2004_athens_paralympics                    ,AUS     ,P-CR  ,   2 ,     4 ,     3 ,  8 ,    4
2004_athens_paralympics                    ,AUT     ,P-CR  ,   3 ,     2 ,     1 ,  7 ,    0
2004_athens_paralympics                    ,BAR     ,P-CR  ,   0 ,     0 ,     0 ,  1 ,    0
2004_athens_paralympics                    ,BLR     ,P-CR  ,   1 ,     0 ,     0 ,  1 ,    2
2004_athens_paralympics                    ,BEL     ,P-CR  ,   1 ,     0 ,     0 ,  1 ,    0
2004_athens_paralympics                    ,BIH     ,P-CR  ,   0 ,     0 ,     0 ,  1 ,    0
2004_athens_paralympics                    ,BRA     ,P-CR  ,   0 ,     0 ,     0 ,  1 ,    0
2004_athens_paralympics                    ,CAN     ,P-CR  ,   0 ,     0 ,     0 ,  7 ,    1
2004_athens_paralympics                    ,CHN     ,P-CR  ,   0 ,     0 ,     0 ,  0 ,    5
2004_athens_paralympics                    ,COL     ,P-CR  ,   0 ,     0 ,     0 ,  1 ,    0
2004_athens_paralympics                    ,CZE     ,P-CR  ,   2 ,     0 ,     0 ,  7 ,    1
2004_athens_paralympics                    ,DEN     ,P-CR  ,   1 ,     0 ,     0 ,  0 ,    1
2004_athens_paralympics                    ,FIN     ,P-CR  ,   0 ,     0 ,     0 ,  0 ,    1
2004_athens_paralympics                    ,FRA     ,P-CR  ,   0 ,     1 ,     1 ,  6 ,    0
2004_athens_paralympics                    ,GER     ,P-CR  ,   1 ,     0 ,     1 , 13 ,    1
2004_athens_paralympics                    ,GBR     ,P-CR  ,   0 ,     1 ,     0 ,  3 ,    0
2004_athens_paralympics                    ,GRE     ,P-CR  ,   0 ,     0 ,     0 ,  3 ,    0
2004_athens_paralympics                    ,IRI     ,P-CR  ,   0 ,     0 ,     0 ,  1 ,    0
2004_athens_paralympics                    ,IRL     ,P-CR  ,   0 ,     0 ,     0 ,  1 ,    0
2004_athens_paralympics                    ,ISR     ,P-CR  ,   0 ,     0 ,     0 ,  1 ,    0
2004_athens_paralympics                    ,ITA     ,P-CR  ,   0 ,     1 ,     0 ,  6 ,    0
2004_athens_paralympics                    ,JPN     ,P-CR  ,   0 ,     0 ,     1 ,  4 ,    0
2004_athens_paralympics                    ,KOR     ,P-CR  ,   0 ,     0 ,     0 ,  2 ,    0
2004_athens_paralympics                    ,NED     ,P-CR  ,   0 ,     0 ,     1 ,  3 ,    0
2004_athens_paralympics                    ,NZL     ,P-CR  ,   0 ,     0 ,     1 ,  1 ,    1
2004_athens_paralympics                    ,NOR     ,P-CR  ,   0 ,     0 ,     0 ,  2 ,    1
2004_athens_paralympics                    ,POL     ,P-CR  ,   0 ,     0 ,     0 ,  1 ,    0
2004_athens_paralympics                    ,POR     ,P-CR  ,   0 ,     0 ,     0 ,  1 ,    0
2004_athens_paralympics                    ,ROU     ,P-CR  ,   0 ,     0 ,     0 ,  1 ,    0
2004_athens_paralympics                    ,SVK     ,P-CR  ,   1 ,     1 ,     0 ,  3 ,    0
2004_athens_paralympics                    ,SLO     ,P-CR  ,   0 ,     0 ,     0 ,  1 ,    0
2004_athens_paralympics                    ,RSA     ,P-CR  ,   0 ,     0 ,     1 ,  3 ,    1
2004_athens_paralympics                    ,ESP     ,P-CR  ,   2 ,     2 ,     0 ,  9 ,    1
2004_athens_paralympics                    ,SWE     ,P-CR  ,   0 ,     0 ,     0 ,  1 ,    0
2004_athens_paralympics                    ,SUI     ,P-CR  ,   0 ,     1 ,     3 ,  6 ,    1
2004_athens_paralympics                    ,USA     ,P-CR  ,   1 ,     2 ,     1 , 12 ,    3
2004_athens_paralympics                    ,VEN     ,P-CR  ,   0 ,     0 ,     0 ,  1 ,    0
2004_athens_paralympics                    ,ARG     ,P-CT  ,   0 ,     0 ,     0 ,  1 ,    0
2004_athens_paralympics                    ,AUS     ,P-CT  ,   8 ,     3 ,     4 ,  7 ,    4
2004_athens_paralympics                    ,AUT     ,P-CT  ,   0 ,     1 ,     0 ,  4 ,    0
2004_athens_paralympics                    ,BLR     ,P-CT  ,   0 ,     0 ,     0 ,  1 ,    2
2004_athens_paralympics                    ,CAN     ,P-CT  ,   0 ,     0 ,     0 ,  5 ,    1
2004_athens_paralympics                    ,CHN     ,P-CT  ,   1 ,     1 ,     1 ,  0 ,    5
2004_athens_paralympics                    ,COL     ,P-CT  ,   0 ,     0 ,     0 ,  1 ,    0
2004_athens_paralympics                    ,CZE     ,P-CT  ,   0 ,     1 ,     2 ,  5 ,    1
2004_athens_paralympics                    ,DEN     ,P-CT  ,   0 ,     0 ,     0 ,  0 ,    1
2004_athens_paralympics                    ,FIN     ,P-CT  ,   0 ,     0 ,     0 ,  0 ,    1
2004_athens_paralympics                    ,FRA     ,P-CT  ,   1 ,     2 ,     1 ,  7 ,    0
2004_athens_paralympics                    ,GER     ,P-CT  ,   1 ,     1 ,     2 , 10 ,    1
2004_athens_paralympics                    ,GBR     ,P-CT  ,   3 ,     1 ,     2 ,  3 ,    1
2004_athens_paralympics                    ,GRE     ,P-CT  ,   0 ,     0 ,     0 ,  3 ,    0
2004_athens_paralympics                    ,IRI     ,P-CT  ,   0 ,     0 ,     0 ,  1 ,    0
2004_athens_paralympics                    ,IRL     ,P-CT  ,   0 ,     0 ,     0 ,  1 ,    0
2004_athens_paralympics                    ,ITA     ,P-CT  ,   0 ,     0 ,     2 ,  5 ,    0
2004_athens_paralympics                    ,JPN     ,P-CT  ,   0 ,     1 ,     0 ,  3 ,    0
2004_athens_paralympics                    ,NED     ,P-CT  ,   0 ,     1 ,     0 ,  1 ,    0
2004_athens_paralympics                    ,NZL     ,P-CT  ,   0 ,     0 ,     0 ,  1 ,    1
2004_athens_paralympics                    ,NOR     ,P-CT  ,   0 ,     0 ,     0 ,  2 ,    1
2004_athens_paralympics                    ,POL     ,P-CT  ,   0 ,     0 ,     0 ,  1 ,    0
2004_athens_paralympics                    ,SVK     ,P-CT  ,   0 ,     0 ,     0 ,  2 ,    0
2004_athens_paralympics                    ,SLO     ,P-CT  ,   0 ,     0 ,     0 ,  1 ,    0
2004_athens_paralympics                    ,RSA     ,P-CT  ,   0 ,     0 ,     0 ,  2 ,    1
2004_athens_paralympics                    ,ESP     ,P-CT  ,   1 ,     2 ,     0 ,  9 ,    1
2004_athens_paralympics                    ,SUI     ,P-CT  ,   0 ,     0 ,     0 ,  3 ,    1
2004_athens_paralympics                    ,USA     ,P-CT  ,   1 ,     2 ,     2 ,  7 ,    3
2004_athens_paralympics                    ,VEN     ,P-CT  ,   0 ,     0 ,     0 ,  1 ,    0
2004_athens_paralympics                    ,ARG     ,P-EQ  ,   0 ,     0 ,     0 ,  1 ,    0
2004_athens_paralympics                    ,AUS     ,P-EQ  ,   0 ,     1 ,     1 ,  0 ,    4
2004_athens_paralympics                    ,AUT     ,P-EQ  ,   0 ,     0 ,     0 ,  1 ,    0
2004_athens_paralympics                    ,BEL     ,P-EQ  ,   0 ,     0 ,     1 ,  2 ,    0
2004_athens_paralympics                    ,BER     ,P-EQ  ,   0 ,     0 ,     0 ,  0 ,    2
2004_athens_paralympics                    ,BRA     ,P-EQ  ,   0 ,     0 ,     0 ,  1 ,    0
2004_athens_paralympics                    ,CAN     ,P-EQ  ,   0 ,     0 ,     2 ,  1 ,    3
2004_athens_paralympics                    ,CRO     ,P-EQ  ,   0 ,     0 ,     0 ,  2 ,    0
2004_athens_paralympics                    ,DEN     ,P-EQ  ,   0 ,     0 ,     0 ,  1 ,    3
2004_athens_paralympics                    ,FRA     ,P-EQ  ,   0 ,     0 ,     0 ,  1 ,    2
2004_athens_paralympics                    ,GER     ,P-EQ  ,   0 ,     4 ,     1 ,  0 ,    5
2004_athens_paralympics                    ,GBR     ,P-EQ  ,   5 ,     0 ,     3 ,  1 ,    6
2004_athens_paralympics                    ,GRE     ,P-EQ  ,   0 ,     0 ,     0 ,  1 ,    0
2004_athens_paralympics                    ,HUN     ,P-EQ  ,   0 ,     0 ,     0 ,  0 ,    1
2004_athens_paralympics                    ,IRL     ,P-EQ  ,   0 ,     0 ,     0 ,  0 ,    1
2004_athens_paralympics                    ,ISR     ,P-EQ  ,   0 ,     0 ,     0 ,  3 ,    0
2004_athens_paralympics                    ,ITA     ,P-EQ  ,   0 ,     0 ,     0 ,  1 ,    0
2004_athens_paralympics                    ,JPN     ,P-EQ  ,   0 ,     0 ,     0 ,  0 ,    1
2004_athens_paralympics                    ,NED     ,P-EQ  ,   0 ,     1 ,     2 ,  2 ,    1
2004_athens_paralympics                    ,NZL     ,P-EQ  ,   0 ,     0 ,     0 ,  0 ,    1
2004_athens_paralympics                    ,NOR     ,P-EQ  ,   2 ,     0 ,     0 ,  1 ,    4
2004_athens_paralympics                    ,PER     ,P-EQ  ,   0 ,     0 ,     0 ,  0 ,    1
2004_athens_paralympics                    ,POL     ,P-EQ  ,   0 ,     0 ,     0 ,  0 ,    1
2004_athens_paralympics                    ,POR     ,P-EQ  ,   0 ,     0 ,     0 ,  1 ,    0
2004_athens_paralympics                    ,RUS     ,P-EQ  ,   0 ,     0 ,     0 ,  1 ,    1
2004_athens_paralympics                    ,RSA     ,P-EQ  ,   0 ,     2 ,     0 ,  0 ,    2
2004_athens_paralympics                    ,SWE     ,P-EQ  ,   2 ,     0 ,     0 ,  0 ,    4
2004_athens_paralympics                    ,SUI     ,P-EQ  ,   0 ,     0 ,     0 ,  0 ,    1
2004_athens_paralympics                    ,USA     ,P-EQ  ,   0 ,     1 ,     0 ,  1 ,    3
2004_athens_paralympics                    ,BRA     ,P-GB  ,   0 ,     0 ,     0 ,  0 ,    6
2004_athens_paralympics                    ,CAN     ,P-GB  ,   1 ,     0 ,     0 ,  6 ,    6
2004_athens_paralympics                    ,DEN     ,P-GB  ,   1 ,     0 ,     0 ,  5 ,    0
2004_athens_paralympics                    ,FIN     ,P-GB  ,   0 ,     0 ,     0 ,  6 ,    6
2004_athens_paralympics                    ,GER     ,P-GB  ,   0 ,     0 ,     0 ,  6 ,    6
2004_athens_paralympics                    ,GRE     ,P-GB  ,   0 ,     0 ,     0 ,  6 ,    6
2004_athens_paralympics                    ,HUN     ,P-GB  ,   0 ,     0 ,     0 ,  6 ,    0
2004_athens_paralympics                    ,JPN     ,P-GB  ,   0 ,     0 ,     1 ,  0 ,    6
2004_athens_paralympics                    ,KOR     ,P-GB  ,   0 ,     0 ,     0 ,  6 ,    0
2004_athens_paralympics                    ,LTU     ,P-GB  ,   0 ,     0 ,     0 ,  6 ,    0
2004_athens_paralympics                    ,NED     ,P-GB  ,   0 ,     0 ,     0 ,  0 ,    6
2004_athens_paralympics                    ,SLO     ,P-GB  ,   0 ,     0 ,     0 ,  6 ,    0
2004_athens_paralympics                    ,ESP     ,P-GB  ,   0 ,     0 ,     0 ,  6 ,    0
2004_athens_paralympics                    ,SWE     ,P-GB  ,   0 ,     1 ,     0 ,  6 ,    0
2004_athens_paralympics                    ,USA     ,P-GB  ,   0 ,     1 ,     1 ,  6 ,    6
2004_athens_paralympics                    ,ALG     ,P-JU  ,   1 ,     0 ,     0 ,  2 ,    0
2004_athens_paralympics                    ,ARG     ,P-JU  ,   0 ,     0 ,     0 ,  2 ,    0
2004_athens_paralympics                    ,AUS     ,P-JU  ,   0 ,     0 ,     0 ,  1 ,    1
2004_athens_paralympics                    ,AZE     ,P-JU  ,   1 ,     0 ,     0 ,  1 ,    0
2004_athens_paralympics                    ,BRA     ,P-JU  ,   1 ,     2 ,     1 ,  4 ,    3
2004_athens_paralympics                    ,CAN     ,P-JU  ,   0 ,     0 ,     0 ,  1 ,    0
2004_athens_paralympics                    ,CHN     ,P-JU  ,   2 ,     1 ,     2 ,  5 ,    5
2004_athens_paralympics                    ,CUB     ,P-JU  ,   0 ,     0 ,     1 ,  4 ,    0
2004_athens_paralympics                    ,FIN     ,P-JU  ,   0 ,     0 ,     1 ,  1 ,    0
2004_athens_paralympics                    ,FRA     ,P-JU  ,   2 ,     1 ,     2 ,  6 ,    3
2004_athens_paralympics                    ,GER     ,P-JU  ,   2 ,     1 ,     3 ,  4 ,    5
2004_athens_paralympics                    ,GBR     ,P-JU  ,   0 ,     1 ,     0 ,  3 ,    1
2004_athens_paralympics                    ,GRE     ,P-JU  ,   0 ,     0 ,     0 ,  2 ,    2
2004_athens_paralympics                    ,HKG     ,P-JU  ,   0 ,     0 ,     0 ,  1 ,    0
2004_athens_paralympics                    ,HUN     ,P-JU  ,   0 ,     0 ,     3 ,  2 ,    1
2004_athens_paralympics                    ,IRI     ,P-JU  ,   0 ,     0 ,     1 ,  4 ,    0
2004_athens_paralympics                    ,IRL     ,P-JU  ,   0 ,     0 ,     0 ,  2 ,    0
2004_athens_paralympics                    ,ITA     ,P-JU  ,   0 ,     0 ,     0 ,  1 ,    0
2004_athens_paralympics                    ,JPN     ,P-JU  ,   1 ,     2 ,     1 ,  6 ,    1
2004_athens_paralympics                    ,KOR     ,P-JU  ,   0 ,     0 ,     0 ,  2 ,    0
2004_athens_paralympics                    ,LTU     ,P-JU  ,   0 ,     0 ,     1 ,  1 ,    0
2004_athens_paralympics                    ,MAS     ,P-JU  ,   0 ,     0 ,     0 ,  1 ,    1
2004_athens_paralympics                    ,RUS     ,P-JU  ,   1 ,     1 ,     4 ,  7 ,    6
2004_athens_paralympics                    ,ESP     ,P-JU  ,   1 ,     3 ,     2 ,  5 ,    4
2004_athens_paralympics                    ,TPE     ,P-JU  ,   0 ,     0 ,     0 ,  2 ,    0
2004_athens_paralympics                    ,THA     ,P-JU  ,   0 ,     0 ,     0 ,  0 ,    1
2004_athens_paralympics                    ,UKR     ,P-JU  ,   0 ,     0 ,     1 ,  5 ,    0
2004_athens_paralympics                    ,USA     ,P-JU  ,   0 ,     1 ,     2 ,  5 ,    1
2004_athens_paralympics                    ,URU     ,P-JU  ,   0 ,     0 ,     0 ,  2 ,    0
2004_athens_paralympics                    ,VEN     ,P-JU  ,   0 ,     0 ,     0 ,  1 ,    0
2004_athens_paralympics                    ,ALG     ,P-PO  ,   0 ,     0 ,     0 ,  0 ,    2
2004_athens_paralympics                    ,ARM     ,P-PO  ,   0 ,     0 ,     0 ,  1 ,    0
2004_athens_paralympics                    ,AUS     ,P-PO  ,   0 ,     1 ,     0 ,  3 ,    1
2004_athens_paralympics                    ,AZE     ,P-PO  ,   0 ,     0 ,     0 ,  1 ,    0
2004_athens_paralympics                    ,BRN     ,P-PO  ,   0 ,     0 ,     0 ,  2 ,    0
2004_athens_paralympics                    ,BLR     ,P-PO  ,   0 ,     0 ,     0 ,  2 ,    1
2004_athens_paralympics                    ,BEN     ,P-PO  ,   0 ,     0 ,     0 ,  0 ,    1
2004_athens_paralympics                    ,BRA     ,P-PO  ,   0 ,     0 ,     0 ,  2 ,    0
2004_athens_paralympics                    ,BUL     ,P-PO  ,   0 ,     0 ,     0 ,  3 ,    0
2004_athens_paralympics                    ,CAN     ,P-PO  ,   0 ,     0 ,     0 ,  1 ,    1
2004_athens_paralympics                    ,CPV     ,P-PO  ,   0 ,     0 ,     0 ,  1 ,    0
2004_athens_paralympics                    ,CAF     ,P-PO  ,   0 ,     0 ,     0 ,  1 ,    0
2004_athens_paralympics                    ,CHN     ,P-PO  ,   5 ,     4 ,     6 ,  9 ,   10
2004_athens_paralympics                    ,CIV     ,P-PO  ,   0 ,     0 ,     0 ,  1 ,    0
2004_athens_paralympics                    ,CUB     ,P-PO  ,   0 ,     0 ,     0 ,  2 ,    0
2004_athens_paralympics                    ,ECU     ,P-PO  ,   0 ,     0 ,     0 ,  2 ,    1
2004_athens_paralympics                    ,EGY     ,P-PO  ,   5 ,     6 ,     2 ,  9 ,    7
2004_athens_paralympics                    ,EST     ,P-PO  ,   0 ,     0 ,     0 ,  1 ,    0
2004_athens_paralympics                    ,FRA     ,P-PO  ,   0 ,     2 ,     0 ,  0 ,    3
2004_athens_paralympics                    ,GER     ,P-PO  ,   0 ,     0 ,     0 ,  2 ,    0
2004_athens_paralympics                    ,GHA     ,P-PO  ,   0 ,     0 ,     0 ,  1 ,    0
2004_athens_paralympics                    ,GBR     ,P-PO  ,   1 ,     0 ,     0 ,  2 ,    3
2004_athens_paralympics                    ,GRE     ,P-PO  ,   0 ,     0 ,     0 ,  6 ,    1
2004_athens_paralympics                    ,HUN     ,P-PO  ,   0 ,     0 ,     1 ,  2 ,    0
2004_athens_paralympics                    ,IND     ,P-PO  ,   0 ,     0 ,     1 ,  2 ,    0
2004_athens_paralympics                    ,IRI     ,P-PO  ,   2 ,     0 ,     3 ,  8 ,    0
2004_athens_paralympics                    ,IRQ     ,P-PO  ,   1 ,     0 ,     1 ,  4 ,    0
2004_athens_paralympics                    ,JPN     ,P-PO  ,   0 ,     0 ,     0 ,  1 ,    0
2004_athens_paralympics                    ,JOR     ,P-PO  ,   0 ,     0 ,     0 ,  2 ,    1
2004_athens_paralympics                    ,KAZ     ,P-PO  ,   0 ,     0 ,     0 ,  1 ,    0
2004_athens_paralympics                    ,KEN     ,P-PO  ,   0 ,     0 ,     0 ,  1 ,    0
2004_athens_paralympics                    ,KOR     ,P-PO  ,   1 ,     1 ,     0 ,  8 ,    1
2004_athens_paralympics                    ,KUW     ,P-PO  ,   0 ,     0 ,     0 ,  1 ,    0
2004_athens_paralympics                    ,KGZ     ,P-PO  ,   0 ,     0 ,     0 ,  3 ,    0
2004_athens_paralympics                    ,LBA     ,P-PO  ,   0 ,     0 ,     0 ,  1 ,    1
2004_athens_paralympics                    ,LTU     ,P-PO  ,   0 ,     0 ,     0 ,  1 ,    0
